,dia_no,turn_no,context,response,dia
2676,489,3,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?","user: Yes, I would like to book the Alexander Bed and Breakfast for 7 people for 4 nights starting from Thursday. If that's not available, then 2 nights. Can you assist with the booking and provide me with the reference number?","user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes, I would like to book the Alexander Bed and Breakfast for 7 people for 4 nights starting from Thursday. If that's not available, then 2 nights. Can you assist with the booking and provide me with the reference number?"
2677,489,4,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?",user: How about booking a room for 7 people for 2 nights starting from Thursday?,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: How about booking a room for 7 people for 2 nights starting from Thursday?"
2678,489,5,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: Can you see if they have just 2 nights available?
system: I'm sorry, that time is not available. Can we try a short length of stay or different day? ",user: What about booking for 3 nights starting from Friday?,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: Can you see if they have just 2 nights available?
system: I'm sorry, that time is not available. Can we try a short length of stay or different day? 
user: What about booking for 3 nights starting from Friday?"
2679,489,6,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: Can you see if they have just 2 nights available?
system: I'm sorry, that time is not available. Can we try a short length of stay or different day? 
user: Are you sure the Alexander is in the centre? You said earlier that it's in the east.
system: Yes, it's in the centre.",user: Please check if there are any other hotels in the centre with 4-star rating that are in the cheap price range and have availability for 7 people for 4 nights starting from Thursday.,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: Can you see if they have just 2 nights available?
system: I'm sorry, that time is not available. Can we try a short length of stay or different day? 
user: Are you sure the Alexander is in the centre? You said earlier that it's in the east.
system: Yes, it's in the centre.
user: Please check if there are any other hotels in the centre with 4-star rating that are in the cheap price range and have availability for 7 people for 4 nights starting from Thursday."
2680,489,7,"user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: Can you see if they have just 2 nights available?
system: I'm sorry, that time is not available. Can we try a short length of stay or different day? 
user: Are you sure the Alexander is in the centre? You said earlier that it's in the east.
system: Yes, it's in the centre.
user: Please double check and make sure the booking is good.
system: Yes, I was able to book that. The reference number is U0JT0YZ8. DO you need anything else?","user: No, thank you.","user: I'm looking for a cheap hotel.
system: alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?
user: Does it have a star of 4. I don't care if it has free parking.
system: Alexander bed and breakfast does have a 4 star rating, would you like help to book a room? 
user: Actually, you mentioned its in the east. I really prefer something in the centre of town that's cheap and 4-star rated. It can be a guesthouse or hotel. 
system: The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
user: Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday. 
system: Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?
user: Can you see if they have just 2 nights available?
system: I'm sorry, that time is not available. Can we try a short length of stay or different day? 
user: Are you sure the Alexander is in the centre? You said earlier that it's in the east.
system: Yes, it's in the centre.
user: Please double check and make sure the booking is good.
system: Yes, I was able to book that. The reference number is U0JT0YZ8. DO you need anything else?
user: No, thank you."
2681,490,0,,"user: I am looking for a place to stay. The hotel should be in the type of hotel and should be in the north. The hotel doesn't need to have free parking. If there is no such hotel, how about one that is in the type of guesthouse. Once you find the hotel, I want to book it for 3 people and 4 nights starting from tuesday. Make sure you get the reference number.","user: I am looking for a place to stay. The hotel should be in the type of hotel and should be in the north. The hotel doesn't need to have free parking. If there is no such hotel, how about one that is in the type of guesthouse. Once you find the hotel, I want to book it for 3 people and 4 nights starting from tuesday. Make sure you get the reference number."
2682,490,1,"user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?",user: I prefer a hotel in the north that doesn't necessarily need to have free parking.,"user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: I prefer a hotel in the north that doesn't necessarily need to have free parking."
2683,490,2,"user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: Some place in the north and it does not need to have free parking
system: There are 2 locations that match your criteria. The Alpha-Milton Guest House with a 3 star rating and the Avalon with a 4 star rating. Do either of these sound good?",user: I would like to book the Avalon hotel for 3 people for 4 nights starting from Tuesday. Can you provide me with the reference number?,"user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: Some place in the north and it does not need to have free parking
system: There are 2 locations that match your criteria. The Alpha-Milton Guest House with a 3 star rating and the Avalon with a 4 star rating. Do either of these sound good?
user: I would like to book the Avalon hotel for 3 people for 4 nights starting from Tuesday. Can you provide me with the reference number?"
2684,490,3,"user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: Some place in the north and it does not need to have free parking
system: There are 2 locations that match your criteria. The Alpha-Milton Guest House with a 3 star rating and the Avalon with a 4 star rating. Do either of these sound good?
user: Is the Avalon a hotel or a guesthouse?
system: The Avalon is a guesthouse. Would it interest you? If so, I can help you book a room if you like? ","user: Yes, I would like to book a room at the Avalon guesthouse for 3 people starting from Tuesday for 4 nights. Can you help with that?","user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: Some place in the north and it does not need to have free parking
system: There are 2 locations that match your criteria. The Alpha-Milton Guest House with a 3 star rating and the Avalon with a 4 star rating. Do either of these sound good?
user: Is the Avalon a hotel or a guesthouse?
system: The Avalon is a guesthouse. Would it interest you? If so, I can help you book a room if you like? 
user: Yes, I would like to book a room at the Avalon guesthouse for 3 people starting from Tuesday for 4 nights. Can you help with that?"
2685,490,4,"user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: Some place in the north and it does not need to have free parking
system: There are 2 locations that match your criteria. The Alpha-Milton Guest House with a 3 star rating and the Avalon with a 4 star rating. Do either of these sound good?
user: Is the Avalon a hotel or a guesthouse?
system: The Avalon is a guesthouse. Would it interest you? If so, I can help you book a room if you like? 
user: Yes please, I would arrive Tuesday and need to book for 3 people.  It will be a 4 night stay.  Can I get a reference number please?
system: I have reserved your room at the avalon, reference number 2ASA82VJ. Can I help you with anything else?","user: No, thank you. I have all the information I need now.","user: I need to find lodgings on the north side of town.
system: We have 13 available lodging areas in the north. Any preferences?
user: Some place in the north and it does not need to have free parking
system: There are 2 locations that match your criteria. The Alpha-Milton Guest House with a 3 star rating and the Avalon with a 4 star rating. Do either of these sound good?
user: Is the Avalon a hotel or a guesthouse?
system: The Avalon is a guesthouse. Would it interest you? If so, I can help you book a room if you like? 
user: Yes please, I would arrive Tuesday and need to book for 3 people.  It will be a 4 night stay.  Can I get a reference number please?
system: I have reserved your room at the avalon, reference number 2ASA82VJ. Can I help you with anything else?
user: No, thank you. I have all the information I need now."
2686,491,0,,user: I am looking for a place to stay. The hotel should include free parking and be in the north. It should be in the moderate price range.,user: I am looking for a place to stay. The hotel should include free parking and be in the north. It should be in the moderate price range.
2687,491,1,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?",user: I am looking for a hotel in the moderate price range with free parking in the north.,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: I am looking for a hotel in the moderate price range with free parking in the north."
2688,491,2,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?","user: Yes, please provide me with more details on the Acorn Guest House.","user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: Yes, please provide me with more details on the Acorn Guest House."
2689,491,3,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?","user: How about trying to make a booking at the Maple Inn for the next weekend instead, if they have availability in the same price range?","user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: How about trying to make a booking at the Maple Inn for the next weekend instead, if they have availability in the same price range?"
2690,491,4,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?","user: Yes, let's try a different hotel in the same price range.","user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, let's try a different hotel in the same price range."
2691,491,5,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, same price range.
system: Hamilton Lodge has the same amenities and is right next door. Would you like me to book that property for you?",user: What is the reference number for the Hamilton Lodge booking?,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, same price range.
system: Hamilton Lodge has the same amenities and is right next door. Would you like me to book that property for you?
user: What is the reference number for the Hamilton Lodge booking?"
2692,491,6,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, same price range.
system: Hamilton Lodge has the same amenities and is right next door. Would you like me to book that property for you?
user: Yes, please. 
system: Booked! Reference number: 2BA346MA.",user: Thank you for the booking.,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, same price range.
system: Hamilton Lodge has the same amenities and is right next door. Would you like me to book that property for you?
user: Yes, please. 
system: Booked! Reference number: 2BA346MA.
user: Thank you for the booking."
2693,491,7,"user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, same price range.
system: Hamilton Lodge has the same amenities and is right next door. Would you like me to book that property for you?
user: Yes, please. 
system: Booked! Reference number: 2BA346MA.
user: Okay great. Thank you very much.
system: You're welcome. Is there anything else I can help you with today?","user: I'm good for now, thank you.","user: I want to find a place to stay in the north with free parking.
system: I have several hotels in the north that offer free parking. Do you have a preferred price range so that I can narrow it down for you a bit?
user: Yes, I would prefer a moderate price range.
system: The Acorn Guest House appears to meet your Criteria.   Would you like more details on this hotel?
user: That sounds great, could you make the reservations for me there then? I will be there Sunday with 3 people and we will stay for 2 nights.
system: I am sorry the acorn doesn't have a room available then, how about another hotel?
user: No,lets try ext weekend,see if you can book it for then ?
system: I'm sorry. There is still no availibility. Would you like to try a different hotel then?
user: Yes, same price range.
system: Hamilton Lodge has the same amenities and is right next door. Would you like me to book that property for you?
user: Yes, please. 
system: Booked! Reference number: 2BA346MA.
user: Okay great. Thank you very much.
system: You're welcome. Is there anything else I can help you with today?
user: I'm good for now, thank you."
2694,492,0,,"user: I'm looking for a place to stay in the south in a type of hotel. It should be expensive and include free parking. I want to book it for 7 people and 2 nights starting from Tuesday. If the booking fails, suggest a different hotel in the same pricerange, otherwise a moderate pricerange. Can you provide me with the reference number?","user: I'm looking for a place to stay in the south in a type of hotel. It should be expensive and include free parking. I want to book it for 7 people and 2 nights starting from Tuesday. If the booking fails, suggest a different hotel in the same pricerange, otherwise a moderate pricerange. Can you provide me with the reference number?"
2695,492,1,"user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?","user: Yes, please book the hotel for 7 people and 2 nights starting from Tuesday.","user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Yes, please book the hotel for 7 people and 2 nights starting from Tuesday."
2696,492,2,"user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.","user: Sounds good, please book the hotel for 7 people and 2 nights starting from Tuesday.","user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Sounds good, please book the hotel for 7 people and 2 nights starting from Tuesday."
2697,492,3,"user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Ok, so pick one of them and book me there a room for 7 people for 2 nights starting on Tuesday please.
system: I'm sorry, there was misunderstanding. There is only one hotel and it's unfortunately full. However, I can try to book you a room in guesthouse?","user: How about finding another hotel in the same price range as the full hotel, but with availability?","user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Ok, so pick one of them and book me there a room for 7 people for 2 nights starting on Tuesday please.
system: I'm sorry, there was misunderstanding. There is only one hotel and it's unfortunately full. However, I can try to book you a room in guesthouse?
user: How about finding another hotel in the same price range as the full hotel, but with availability?"
2698,492,4,"user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Ok, so pick one of them and book me there a room for 7 people for 2 nights starting on Tuesday please.
system: I'm sorry, there was misunderstanding. There is only one hotel and it's unfortunately full. However, I can try to book you a room in guesthouse?
user: That's a pity. Ok, but I want it to be expensive alright?
system: I'm sorry to inform you but there are only guesthouses only in moderate and cheap price range. ","user: Yes, please try to find me a different hotel with the same price range as the fully booked hotel. Let's book it for 7 people for 2 nights starting on Tuesday.","user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Ok, so pick one of them and book me there a room for 7 people for 2 nights starting on Tuesday please.
system: I'm sorry, there was misunderstanding. There is only one hotel and it's unfortunately full. However, I can try to book you a room in guesthouse?
user: That's a pity. Ok, but I want it to be expensive alright?
system: I'm sorry to inform you but there are only guesthouses only in moderate and cheap price range. 
user: Yes, please try to find me a different hotel with the same price range as the fully booked hotel. Let's book it for 7 people for 2 nights starting on Tuesday."
2699,492,5,"user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Ok, so pick one of them and book me there a room for 7 people for 2 nights starting on Tuesday please.
system: I'm sorry, there was misunderstanding. There is only one hotel and it's unfortunately full. However, I can try to book you a room in guesthouse?
user: That's a pity. Ok, but I want it to be expensive alright?
system: I'm sorry to inform you but there are only guesthouses only in moderate and cheap price range. 
user: Unlucky day for me. Alright, let's go with moderate one.
system: I'm happy to inform you that you have a booked apartment at aylesbray lodge. Your reference number is SUJVD6R6.",user: Can I have more information about the amenities at Aylesbray Lodge?,"user: I need a hotel, in the south. 
system: I have one hotel that is expensive and in the south. May I book it for you?
user: Does this hotel include free parking?
system: Yes, all of the hotels that satisfy your constraints have free parking slots.
user: Ok, so pick one of them and book me there a room for 7 people for 2 nights starting on Tuesday please.
system: I'm sorry, there was misunderstanding. There is only one hotel and it's unfortunately full. However, I can try to book you a room in guesthouse?
user: That's a pity. Ok, but I want it to be expensive alright?
system: I'm sorry to inform you but there are only guesthouses only in moderate and cheap price range. 
user: Unlucky day for me. Alright, let's go with moderate one.
system: I'm happy to inform you that you have a booked apartment at aylesbray lodge. Your reference number is SUJVD6R6.
user: Can I have more information about the amenities at Aylesbray Lodge?"
2700,493,0,,user: I am looking for a place to stay. The hotel should have a star of 2 and should be in the north. The hotel should be in the moderate price range. Once you find the hotel you want to book it for 5 people and 4 nights starting from Monday. If the booking fails how about a different hotel in the same price range. Make sure you get the reference number.,user: I am looking for a place to stay. The hotel should have a star of 2 and should be in the north. The hotel should be in the moderate price range. Once you find the hotel you want to book it for 5 people and 4 nights starting from Monday. If the booking fails how about a different hotel in the same price range. Make sure you get the reference number.
2701,493,1,"user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	",user: I'd like to book a room at Lovell Lodge for 5 people for 4 nights starting from Monday.,"user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I'd like to book a room at Lovell Lodge for 5 people for 4 nights starting from Monday."
2702,493,2,"user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I would like to book at 74 Chesterton Road.
system: Great, how many people will be staying? Also, how many days you will be staying?",user: I will be booking for 5 people and 4 nights starting from Monday.,"user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I would like to book at 74 Chesterton Road.
system: Great, how many people will be staying? Also, how many days you will be staying?
user: I will be booking for 5 people and 4 nights starting from Monday."
2703,493,3,"user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I would like to book at 74 Chesterton Road.
system: Great, how many people will be staying? Also, how many days you will be staying?
user: Wait, before we do that I should probably check on the prices. What sort of room rates am I looking at?
system: It appears to be in the moderate price range.  Would that work for you?","user: Yes, the moderate price range works for me. Can you provide me with the room rates for 5 people for 4 nights starting from Monday at Ashely Hotel on 74 Chesterton Road?","user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I would like to book at 74 Chesterton Road.
system: Great, how many people will be staying? Also, how many days you will be staying?
user: Wait, before we do that I should probably check on the prices. What sort of room rates am I looking at?
system: It appears to be in the moderate price range.  Would that work for you?
user: Yes, the moderate price range works for me. Can you provide me with the room rates for 5 people for 4 nights starting from Monday at Ashely Hotel on 74 Chesterton Road?"
2704,493,4,"user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I would like to book at 74 Chesterton Road.
system: Great, how many people will be staying? Also, how many days you will be staying?
user: Wait, before we do that I should probably check on the prices. What sort of room rates am I looking at?
system: It appears to be in the moderate price range.  Would that work for you?
user: Yes that would work
system: Okay great, so how many people will be staying and for how many nights?","user: I would like to book a room for 5 people for 4 nights starting from Monday at 74 Chesterton Road. If there are any issues with this booking, please suggest another hotel in the same price range.","user: I'm looking for a 2 star hotel in the north. 
system: I have two hotels meeting your criteria.  Ashely Hotel located at 74 Chesterton road and Lovell Lodge located at 365 Milton road.	
user: I would like to book at 74 Chesterton Road.
system: Great, how many people will be staying? Also, how many days you will be staying?
user: Wait, before we do that I should probably check on the prices. What sort of room rates am I looking at?
system: It appears to be in the moderate price range.  Would that work for you?
user: Yes that would work
system: Okay great, so how many people will be staying and for how many nights?
user: I would like to book a room for 5 people for 4 nights starting from Monday at 74 Chesterton Road. If there are any issues with this booking, please suggest another hotel in the same price range."
