,dia_no,turn_no,context,response,dia
3200,584,4,"user: I am looking for a place to stay. The hotel should have a star of 2 and should be in the moderate price range
system: There are two such hotels in the north area. The first is the ashley hotel and the second is the lovell lodge. Do you have a preference?
user: I don't have a preference, actually. Which one do you recommend?
system: They both have internet and parking, so it is really up to you.
user: I choose the ashley hotel. What is their address, please?
system: The number for the Ashley Hotel is 01223350059. Can I book that for you?
user: No, I just need the address.
system: That hotel is located at 74 chesterton road.",user: Is there anything else I should know about the hotel before I head there?,"user: I am looking for a place to stay. The hotel should have a star of 2 and should be in the moderate price range
system: There are two such hotels in the north area. The first is the ashley hotel and the second is the lovell lodge. Do you have a preference?
user: I don't have a preference, actually. Which one do you recommend?
system: They both have internet and parking, so it is really up to you.
user: I choose the ashley hotel. What is their address, please?
system: The number for the Ashley Hotel is 01223350059. Can I book that for you?
user: No, I just need the address.
system: That hotel is located at 74 chesterton road.
user: Is there anything else I should know about the hotel before I head there?"
3201,585,0,,"user: Can you please provide me with the price range for a standard room at Warkworth House hotel, and also let me know if they have any availability for the dates I'm interested in?","user: Can you please provide me with the price range for a standard room at Warkworth House hotel, and also let me know if they have any availability for the dates I'm interested in?"
3202,585,1,"user: Hi.  Have you heard of a hotel called Warkworth House?
system: Yes ma'am. I have the Warkworth House guesthouse on Warkworth Terrace, with is the east section of the city. Can I help book a reservation for you?","user: Could you please tell me more about the hotel, specifically the price range for a single night's stay?","user: Hi.  Have you heard of a hotel called Warkworth House?
system: Yes ma'am. I have the Warkworth House guesthouse on Warkworth Terrace, with is the east section of the city. Can I help book a reservation for you?
user: Could you please tell me more about the hotel, specifically the price range for a single night's stay?"
3203,585,2,"user: Hi.  Have you heard of a hotel called Warkworth House?
system: Yes ma'am. I have the Warkworth House guesthouse on Warkworth Terrace, with is the east section of the city. Can I help book a reservation for you?
user: Can I get the price range on it?
system: Warkworth House falls in the moderate price range. Would you like me to book a room for you?","user: What's the exact price range, is it around $100-$200 per night or more?","user: Hi.  Have you heard of a hotel called Warkworth House?
system: Yes ma'am. I have the Warkworth House guesthouse on Warkworth Terrace, with is the east section of the city. Can I help book a reservation for you?
user: Can I get the price range on it?
system: Warkworth House falls in the moderate price range. Would you like me to book a room for you?
user: What's the exact price range, is it around $100-$200 per night or more?"
3204,585,3,"user: Hi.  Have you heard of a hotel called Warkworth House?
system: Yes ma'am. I have the Warkworth House guesthouse on Warkworth Terrace, with is the east section of the city. Can I help book a reservation for you?
user: Can I get the price range on it?
system: Warkworth House falls in the moderate price range. Would you like me to book a room for you?
user: No, that's all the information I'll need for now. Thanks so much!
system: You're very welcome. Can I find you a restaurant, or help in any other way today?","user: No, thank you, I think that's all I need for now, I'll definitely keep Warkworth House in mind for my future trip.","user: Hi.  Have you heard of a hotel called Warkworth House?
system: Yes ma'am. I have the Warkworth House guesthouse on Warkworth Terrace, with is the east section of the city. Can I help book a reservation for you?
user: Can I get the price range on it?
system: Warkworth House falls in the moderate price range. Would you like me to book a room for you?
user: No, that's all the information I'll need for now. Thanks so much!
system: You're very welcome. Can I find you a restaurant, or help in any other way today?
user: No, thank you, I think that's all I need for now, I'll definitely keep Warkworth House in mind for my future trip."
3205,586,0,,"user: Can you suggest some hotels that meet my criteria, specifically ones with free Wi-Fi, moderate pricing, and free parking, so I can book a room for 1 person for 4 nights starting from Friday?","user: Can you suggest some hotels that meet my criteria, specifically ones with free Wi-Fi, moderate pricing, and free parking, so I can book a room for 1 person for 4 nights starting from Friday?"
3206,586,1,"user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?","user: I don't have a preference for the location, but I do need to know if they all have free wifi and free parking, and what's the price range for each of them.","user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: I don't have a preference for the location, but I do need to know if they all have free wifi and free parking, and what's the price range for each of them."
3207,586,2,"user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.","user: Is the Lovell Lodge available for 1 person for 4 nights starting from this Friday, and can I get a reference number if the booking is successful?","user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Is the Lovell Lodge available for 1 person for 4 nights starting from this Friday, and can I get a reference number if the booking is successful?"
3208,586,3,"user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Sure. please book for 1 person for 4 nights starting on friday.
system: I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay? ",user: Can I try booking it for 1 person for 4 nights starting on Wednesday instead?,"user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Sure. please book for 1 person for 4 nights starting on friday.
system: I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay? 
user: Can I try booking it for 1 person for 4 nights starting on Wednesday instead?"
3209,586,4,"user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Sure. please book for 1 person for 4 nights starting on friday.
system: I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay? 
user: Can we try for it for wednesday instead?
system: yes, that booking was successful for Wednesday. The reference number is J4Q4W07K. Anything else you need?","user: Can you confirm that the booking at Lovell Lodge includes free wifi and free parking, and is for 4 nights starting from Wednesday?","user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Sure. please book for 1 person for 4 nights starting on friday.
system: I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay? 
user: Can we try for it for wednesday instead?
system: yes, that booking was successful for Wednesday. The reference number is J4Q4W07K. Anything else you need?
user: Can you confirm that the booking at Lovell Lodge includes free wifi and free parking, and is for 4 nights starting from Wednesday?"
3210,586,5,"user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Sure. please book for 1 person for 4 nights starting on friday.
system: I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay? 
user: Can we try for it for wednesday instead?
system: yes, that booking was successful for Wednesday. The reference number is J4Q4W07K. Anything else you need?
user: That's all, thanks.
system: I'm glad I could be of assistance. Good day.","user: Can I get the reference number again, just to confirm?","user: I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range
system: I have three hotels. Two in the north and one in the centre. Do you have a preference?
user: No, but should come with free parking.
system: How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.
user: Sure. please book for 1 person for 4 nights starting on friday.
system: I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay? 
user: Can we try for it for wednesday instead?
system: yes, that booking was successful for Wednesday. The reference number is J4Q4W07K. Anything else you need?
user: That's all, thanks.
system: I'm glad I could be of assistance. Good day.
user: Can I get the reference number again, just to confirm?"
3211,587,0,,"user: Can you provide me with a list of luxurious hotels that offer free parking and are in the high-end price range, along with their phone numbers?","user: Can you provide me with a list of luxurious hotels that offer free parking and are in the high-end price range, along with their phone numbers?"
3212,587,1,"user: Find me an expensive hotel with free parking.
system: There are 5 different hotels that are expensive and all include free parking. Is there a particular area you would like to stay in?","user: Can you please provide me with a list of these 5 hotels, including their prices and phone numbers, so I can decide which one suits me best?","user: Find me an expensive hotel with free parking.
system: There are 5 different hotels that are expensive and all include free parking. Is there a particular area you would like to stay in?
user: Can you please provide me with a list of these 5 hotels, including their prices and phone numbers, so I can decide which one suits me best?"
3213,587,2,"user: Find me an expensive hotel with free parking.
system: There are 5 different hotels that are expensive and all include free parking. Is there a particular area you would like to stay in?
user: No. As long as its in the type of hotel.
system: There are two four-star hotels with free parking in this price range, the Huntingdon Marriott and the University Arms Hotel.",user: Can I get the phone numbers of the Huntingdon Marriott and the University Arms Hotel so I can contact them directly?,"user: Find me an expensive hotel with free parking.
system: There are 5 different hotels that are expensive and all include free parking. Is there a particular area you would like to stay in?
user: No. As long as its in the type of hotel.
system: There are two four-star hotels with free parking in this price range, the Huntingdon Marriott and the University Arms Hotel.
user: Can I get the phone numbers of the Huntingdon Marriott and the University Arms Hotel so I can contact them directly?"
3214,587,3,"user: Find me an expensive hotel with free parking.
system: There are 5 different hotels that are expensive and all include free parking. Is there a particular area you would like to stay in?
user: No. As long as its in the type of hotel.
system: There are two four-star hotels with free parking in this price range, the Huntingdon Marriott and the University Arms Hotel.
user: Can I get the phone number for the Huntingdon Marriott, please?
system: Of course! It's 01480446000. May I help with anything else?","user: And can I also get the phone number for the University Arms Hotel, please?","user: Find me an expensive hotel with free parking.
system: There are 5 different hotels that are expensive and all include free parking. Is there a particular area you would like to stay in?
user: No. As long as its in the type of hotel.
system: There are two four-star hotels with free parking in this price range, the Huntingdon Marriott and the University Arms Hotel.
user: Can I get the phone number for the Huntingdon Marriott, please?
system: Of course! It's 01480446000. May I help with anything else?
user: And can I also get the phone number for the University Arms Hotel, please?"
3215,588,0,,"user: Can you please suggest some 3-star hotels with free Wi-Fi that can accommodate 5 people for 2 nights starting from Monday, and if that's not available, are there any options for Sunday instead?","user: Can you please suggest some 3-star hotels with free Wi-Fi that can accommodate 5 people for 2 nights starting from Monday, and if that's not available, are there any options for Sunday instead?"
3216,588,1,"user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?","user: I'd prefer a hotel in the centre area, can you please provide more details about the options you have there?","user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: I'd prefer a hotel in the centre area, can you please provide more details about the options you have there?"
3217,588,2,"user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: the location doesn't matter so long as it has free wifi
system: The Gonville Hotel is supposed to be great and it offers free wifi. Would you like me to book you a room? ","user: Yes, can I book a room for 5 people for 2 nights starting from Monday, and can you please provide a reference number for the booking?","user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: the location doesn't matter so long as it has free wifi
system: The Gonville Hotel is supposed to be great and it offers free wifi. Would you like me to book you a room? 
user: Yes, can I book a room for 5 people for 2 nights starting from Monday, and can you please provide a reference number for the booking?"
3218,588,3,"user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: the location doesn't matter so long as it has free wifi
system: The Gonville Hotel is supposed to be great and it offers free wifi. Would you like me to book you a room? 
user: book it for 5 people and 2 nights starting from monday. 
system: Sorry, it looks like the hotel can't accommodate you for that amount of time.",user: Is it possible to book the same hotel for 5 people and 2 nights starting from Sunday instead?,"user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: the location doesn't matter so long as it has free wifi
system: The Gonville Hotel is supposed to be great and it offers free wifi. Would you like me to book you a room? 
user: book it for 5 people and 2 nights starting from monday. 
system: Sorry, it looks like the hotel can't accommodate you for that amount of time.
user: Is it possible to book the same hotel for 5 people and 2 nights starting from Sunday instead?"
3219,588,4,"user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: the location doesn't matter so long as it has free wifi
system: The Gonville Hotel is supposed to be great and it offers free wifi. Would you like me to book you a room? 
user: book it for 5 people and 2 nights starting from monday. 
system: Sorry, it looks like the hotel can't accommodate you for that amount of time.
user: Perhaps starting sunday instead?
system: Great, your reference number is O8VH7VL6. Is there anything else I can help with?","user: Thank you, I'll keep the reference number, but can you also suggest another 3-star hotel with free wifi as a backup option in case I need it?","user: I'm interesting in info about 3-star hotels and such that offer free wifi.
system: I have two hotels that match the description of 3 star ratings. Are you looking for a hotel in the centre or south area?
user: the location doesn't matter so long as it has free wifi
system: The Gonville Hotel is supposed to be great and it offers free wifi. Would you like me to book you a room? 
user: book it for 5 people and 2 nights starting from monday. 
system: Sorry, it looks like the hotel can't accommodate you for that amount of time.
user: Perhaps starting sunday instead?
system: Great, your reference number is O8VH7VL6. Is there anything else I can help with?
user: Thank you, I'll keep the reference number, but can you also suggest another 3-star hotel with free wifi as a backup option in case I need it?"
3220,589,0,,"user: Can you please recommend a guesthouse in the north that offers free WiFi and parking, and allow me to book a room for 2 people for 2 nights starting from Thursday, and provide a reference number for my reservation?","user: Can you please recommend a guesthouse in the north that offers free WiFi and parking, and allow me to book a room for 2 people for 2 nights starting from Thursday, and provide a reference number for my reservation?"
3221,589,1,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?","user: I'm particularly interested in staying in a guesthouse, and I'd like it to be located in the north.","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: I'm particularly interested in staying in a guesthouse, and I'd like it to be located in the north."
3222,589,2,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?","user: I'm looking for a guesthouse with no specific star rating, as long as it's in the north area and provides free wifi and parking.","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: I'm looking for a guesthouse with no specific star rating, as long as it's in the north area and provides free wifi and parking."
3223,589,3,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?","user: No, I don't have a specific price range in mind, can you just show me some options that fit my previous requirements?","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I don't have a specific price range in mind, can you just show me some options that fit my previous requirements?"
3224,589,4,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?","user: Yes, please try another option, I'd like to find a place to stay as soon as possible.","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: Yes, please try another option, I'd like to find a place to stay as soon as possible."
3225,589,5,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: how about wednesday instead?
system: Booking was unsuccessful. Would you like to try a different location?","user: Yes, find another guesthouse in the north area with free wifi and parking that can accommodate 2 people for 2 nights starting Thursday.","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: how about wednesday instead?
system: Booking was unsuccessful. Would you like to try a different location?
user: Yes, find another guesthouse in the north area with free wifi and parking that can accommodate 2 people for 2 nights starting Thursday."
3226,589,6,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: how about wednesday instead?
system: Booking was unsuccessful. Would you like to try a different location?
user: Yeah try a different place. Anywhere that meets my requirements
system: I'm going to try for the Arbury Lodge Guesthouse, sir. Is that all right?","user: Yes, that's fine, go ahead with the booking for 2 people and 2 nights starting Thursday and can I get a reference number, please?","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: how about wednesday instead?
system: Booking was unsuccessful. Would you like to try a different location?
user: Yeah try a different place. Anywhere that meets my requirements
system: I'm going to try for the Arbury Lodge Guesthouse, sir. Is that all right?
user: Yes, that's fine, go ahead with the booking for 2 people and 2 nights starting Thursday and can I get a reference number, please?"
3227,589,7,"user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: how about wednesday instead?
system: Booking was unsuccessful. Would you like to try a different location?
user: Yeah try a different place. Anywhere that meets my requirements
system: I'm going to try for the Arbury Lodge Guesthouse, sir. Is that all right?
user: Yes please try it.
system: I was able to book the Arbury Lodge Guesthouse on Thursday for 2 nights for two people and your reference number is K9ZNS97G. Is there anything else you need?","user: No, that's all, thank you for your help, I'm all set with the booking!","user: I am looking for a place to stay. The hotel should include free wifi and should include free parking
system: There are many results with free wifi and parking, to help narrow it down, what area do you want to stay in?
user: north area in a guesthouse
system: what star rating?
user: It doesn't matter as long as I can book it for 2 people and 2 nights starting Thursday.
system: Did you have a price range in mind?
user: No, I am not picky.
system: Booking was not successful for that night at the acorn guest house, would you like me to try a different place?
user: how about wednesday instead?
system: Booking was unsuccessful. Would you like to try a different location?
user: Yeah try a different place. Anywhere that meets my requirements
system: I'm going to try for the Arbury Lodge Guesthouse, sir. Is that all right?
user: Yes please try it.
system: I was able to book the Arbury Lodge Guesthouse on Thursday for 2 nights for two people and your reference number is K9ZNS97G. Is there anything else you need?
user: No, that's all, thank you for your help, I'm all set with the booking!"
3228,590,0,,"user: Can you please suggest some boutique hotels in the city that offer free WiFi and parking, and I'd like to book a room for 3 people for 2 nights starting from Saturday?","user: Can you please suggest some boutique hotels in the city that offer free WiFi and parking, and I'd like to book a room for 3 people for 2 nights starting from Saturday?"
3229,590,1,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?","user: I'm open to suggestions, but I'd like to stay in a boutique hotel if possible, what options do you have in that category?","user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I'm open to suggestions, but I'd like to stay in a boutique hotel if possible, what options do you have in that category?"
3230,590,2,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?","user: Yes, I would like to book a room at the Gonville Hotel for 3 people for 2 nights starting from Saturday, can I get a reference number for the booking?","user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Yes, I would like to book a room at the Gonville Hotel for 3 people for 2 nights starting from Saturday, can I get a reference number for the booking?"
3231,590,3,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?","user: I'll need a room for 3 people, and I'd like to book it for 2 nights starting from Saturday, please.","user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: I'll need a room for 3 people, and I'd like to book it for 2 nights starting from Saturday, please."
3232,590,4,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: There are 3 of us and we'll be arriving on Saturday.
system: And for how many days?","user: We'd like to book for 2 nights, if that's not possible, can we book for 1 night instead, and can I get a reference number for the booking?","user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: There are 3 of us and we'll be arriving on Saturday.
system: And for how many days?
user: We'd like to book for 2 nights, if that's not possible, can we book for 1 night instead, and can I get a reference number for the booking?"
3233,590,5,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: There are 3 of us and we'll be arriving on Saturday.
system: And for how many days?
user: It will be for two nights.
system: I'm sorry but there is no availability for 2 nights starting on Saturday. Is there another day that works for you? Perhaps a different hotel?",user: Is it possible to book a room for 1 night starting on Saturday instead?,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: There are 3 of us and we'll be arriving on Saturday.
system: And for how many days?
user: It will be for two nights.
system: I'm sorry but there is no availability for 2 nights starting on Saturday. Is there another day that works for you? Perhaps a different hotel?
user: Is it possible to book a room for 1 night starting on Saturday instead?"
3234,590,6,"user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: There are 3 of us and we'll be arriving on Saturday.
system: And for how many days?
user: It will be for two nights.
system: I'm sorry but there is no availability for 2 nights starting on Saturday. Is there another day that works for you? Perhaps a different hotel?
user: Can you try for just 1 night then?
system: Sure, you're booked for one night. The reference number is AJUGHITG. May I help with anything else?","user: Thank you, I'd like to confirm that the booking is for 3 people for 1 night starting from Saturday at Gonville Hotel with free wifi and free parking.","user: Hi, I'm looking for a place to stay that has free wifi and free parking.
system: Do you have a preference for area or price range?
user: I do not have a preference but I do want a hotel not a guest house.
system: There are 8 such hotels. I recommend gonville hotel. Would you like me to book you a room?
user: Sure.  That would be great.  
system: How many people will be in your party and how long would you like to stay?
user: There are 3 of us and we'll be arriving on Saturday.
system: And for how many days?
user: It will be for two nights.
system: I'm sorry but there is no availability for 2 nights starting on Saturday. Is there another day that works for you? Perhaps a different hotel?
user: Can you try for just 1 night then?
system: Sure, you're booked for one night. The reference number is AJUGHITG. May I help with anything else?
user: Thank you, I'd like to confirm that the booking is for 3 people for 1 night starting from Saturday at Gonville Hotel with free wifi and free parking."
3235,591,0,,"user: Can you please check the availability of Warkworth House hotel for 3 people and 5 nights starting from this Thursday, and if it's not available, can I book it from Friday instead, and also provide me with the reference number for my booking?","user: Can you please check the availability of Warkworth House hotel for 3 people and 5 nights starting from this Thursday, and if it's not available, can I book it from Friday instead, and also provide me with the reference number for my booking?"
3236,591,1,"user: I am trying to find a hotel called warkworth house
system: Call them at 01223363682","user: Hi, I'd like to book a room at Warkworth House for 3 people for 5 nights starting from this Thursday, can you please let me know if it's available and if so, can I get a reference number for the booking?","user: I am trying to find a hotel called warkworth house
system: Call them at 01223363682
user: Hi, I'd like to book a room at Warkworth House for 3 people for 5 nights starting from this Thursday, can you please let me know if it's available and if so, can I get a reference number for the booking?"
3237,591,2,"user: I am trying to find a hotel called warkworth house
system: Call them at 01223363682
user: book it for 3 people and 5 nights starting from thursday.
system: Your booking was unsuccessful. Could you book another day or a shorter stay?","user: Can I book it for 3 people and 5 nights starting from Friday instead, and can you please provide a reference number for the booking?","user: I am trying to find a hotel called warkworth house
system: Call them at 01223363682
user: book it for 3 people and 5 nights starting from thursday.
system: Your booking was unsuccessful. Could you book another day or a shorter stay?
user: Can I book it for 3 people and 5 nights starting from Friday instead, and can you please provide a reference number for the booking?"
3238,591,3,"user: I am trying to find a hotel called warkworth house
system: Call them at 01223363682
user: book it for 3 people and 5 nights starting from thursday.
system: Your booking was unsuccessful. Could you book another day or a shorter stay?
user: Let's try for Friday instead. And I need the reference number please.
system: Your booking was successful and your Reference number is : 0DW45IKS",user: Can you confirm that my booking at Warkworth House for 3 people and 5 nights starting from Friday is all set with the reference number 0DW45IKS?,"user: I am trying to find a hotel called warkworth house
system: Call them at 01223363682
user: book it for 3 people and 5 nights starting from thursday.
system: Your booking was unsuccessful. Could you book another day or a shorter stay?
user: Let's try for Friday instead. And I need the reference number please.
system: Your booking was successful and your Reference number is : 0DW45IKS
user: Can you confirm that my booking at Warkworth House for 3 people and 5 nights starting from Friday is all set with the reference number 0DW45IKS?"
3239,592,0,,"user: Can you suggest some 4-star hotels in the city centre with free parking that fit my moderate budget, and if not, what about options in the north with their postcodes?","user: Can you suggest some 4-star hotels in the city centre with free parking that fit my moderate budget, and if not, what about options in the north with their postcodes?"
